CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,ChurnStatus,TenureGroup,RiskScore
54440,0,24.0,Mobile Phone,Tier 1,11.0,Debit Card,Male,4.0,4,Others,4,Married,5,No Complaint,15.0,1.0,2.0,7.0,316.44,Active,Loyal (12+ months),0
54441,0,27.0,Mobile Phone,Tier 1,10.0,Credit Card,Male,3.0,4,Grocery,3,Married,5,Complained,15.0,2.0,2.0,4.0,300.84,Active,Loyal (12+ months),2
54442,0,16.0,Mobile Phone,Tier 3,7.0,Debit Card,Male,2.0,4,Laptop & Accessory,3,Married,3,No Complaint,26.0,7.0,12.0,7.0,174.07,Active,Loyal (12+ months),0
54443,0,3.0,Computer,Tier 3,9.0,Debit Card,Male,3.0,4,Laptop & Accessory,1,Single,3,No Complaint,19.0,1.0,2.0,10.0,170.54,Active,New (0-6 months),1
54444,0,29.0,Mobile Phone,Tier 1,27.0,COD,Male,3.0,4,Laptop & Accessory,1,Married,5,Complained,20.0,1.0,2.0,9.0,179.15,Active,Loyal (12+ months),3
54445,0,1.0,Computer,Tier 1,18.0,Credit Card,Male,3.0,4,Laptop & Accessory,5,Married,3,Complained,14.0,2.0,4.0,4.0,172.41,Active,New (0-6 months),2
54446,0,11.0,Phone,Tier 1,7.0,Debit Card,Female,3.0,4,Mobile Phone,1,Single,3,No Complaint,13.0,2.0,6.0,8.0,146.15,Active,Mid (6-12 months),1
54447,1,8.0,Computer,Tier 1,31.0,Debit Card,Male,3.0,4,Mobile Phone,3,Married,5,Complained,23.0,1.0,2.0,1.0,156.61,Churned,Mid (6-12 months),2
54448,0,12.0,Mobile Phone,Tier 1,30.0,Debit Card,Male,3.0,4,Laptop & Accessory,1,Married,11,No Complaint,15.0,1.0,2.0,3.0,182.45,Active,Mid (6-12 months),1
54449,1,1.0,Phone,Tier 1,23.0,Credit Card,Male,3.0,4,Mobile Phone,4,Married,4,Complained,14.0,2.0,2.0,3.0,148.73,Churned,New (0-6 months),2
54450,0,2.0,Mobile Phone,Tier 1,15.0,Debit Card,Female,4.0,4,Mobile Phone,1,Single,3,No Complaint,22.0,2.0,2.0,3.0,158.1,Active,New (0-6 months),1
54451,0,23.0,Computer,Tier 1,17.0,Debit Card,Female,3.0,4,Others,5,Single,11,Complained,15.0,1.0,2.0,3.0,311.65,Active,Loyal (12+ months),2
54452,0,10.0,Mobile Phone,Tier 1,10.0,COD,Male,2.0,4,Laptop & Accessory,4,Single,6,No Complaint,13.0,3.0,8.0,8.0,169.85,Active,Mid (6-12 months),0
54453,0,5.0,Computer,Tier 3,12.0,E wallet,Female,3.0,4,Mobile Phone,4,Married,3,No Complaint,12.0,1.0,3.0,3.0,152.89,Active,New (0-6 months),0
54454,1,1.0,Mobile Phone,Tier 3,11.0,E wallet,Male,3.0,5,Laptop & Accessory,1,Single,3,Complained,13.0,5.0,8.0,5.0,183.28,Churned,New (0-6 months),3
54455,0,11.0,Computer,Tier 1,16.0,Credit Card,Male,3.0,4,Mobile Phone,1,Married,3,Complained,13.0,1.0,2.0,3.0,148.26,Active,Mid (6-12 months),3
54456,0,16.0,Computer,Tier 3,33.0,E wallet,Female,4.0,4,Grocery,4,Married,7,No Complaint,15.0,4.0,2.0,9.0,260.25,Active,Loyal (12+ months),0
54457,1,1.0,Phone,Tier 1,10.0,Debit Card,Male,3.0,4,Mobile Phone,3,Single,3,No Complaint,14.0,2.0,2.0,1.0,139.2,Churned,New (0-6 months),0
54458,0,9.0,Mobile Phone,Tier 3,23.0,E wallet,Male,4.0,4,Fashion,4,Married,2,No Complaint,16.0,4.0,7.0,10.0,205.2,Active,Mid (6-12 months),0
54459,0,10.0,Computer,Tier 1,25.0,Debit Card,Male,3.0,2,Mobile Phone,1,Married,6,No Complaint,19.0,2.0,2.0,1.0,161.88,Active,Mid (6-12 months),1
54460,0,25.0,Mobile Phone,Tier 1,9.0,Credit Card,Male,3.0,6,Laptop & Accessory,4,Married,7,No Complaint,19.0,1.0,2.0,3.0,179.82,Active,Loyal (12+ months),0
54461,0,15.0,Mobile Phone,Tier 3,9.0,Debit Card,Male,3.0,4,Grocery,4,Single,3,No Complaint,20.0,1.0,2.0,5.0,285.15,Active,Loyal (12+ months),0
54462,0,1.0,Phone,Tier 3,17.0,Credit Card,Female,4.0,5,Mobile Phone,3,Single,3,No Complaint,13.0,1.0,2.0,1.0,137.0,Active,New (0-6 months),0
54463,0,2.0,Mobile Phone,Tier 1,23.0,Credit Card,Male,4.0,2,Laptop & Accessory,5,Single,2,No Complaint,20.0,1.0,2.0,8.0,181.61,Active,New (0-6 months),0
54464,0,5.0,Mobile Phone,Tier 3,14.0,Cash on Delivery,Male,4.0,2,Laptop & Accessory,1,Married,6,No Complaint,12.0,4.0,8.0,8.0,194.29,Active,New (0-6 months),1
54465,0,13.0,Mobile Phone,Tier 1,7.0,Credit Card,Male,3.0,2,Fashion,1,Married,2,No Complaint,18.0,2.0,4.0,3.0,221.13,Active,Loyal (12+ months),1
54466,0,10.0,Computer,Tier 1,31.0,Debit Card,Female,3.0,4,Laptop & Accessory,4,Married,9,No Complaint,16.0,2.0,2.0,9.0,181.74,Active,Mid (6-12 months),0
54467,0,6.0,Mobile Phone,Tier 3,14.0,Debit Card,Male,4.0,5,Laptop & Accessory,3,Married,3,No Complaint,15.0,4.0,5.0,9.0,179.84,Active,New (0-6 months),0
54468,0,12.0,Mobile Phone,Tier 1,32.0,Debit Card,Female,3.0,5,Fashion,4,Married,5,No Complaint,18.0,1.0,2.0,2.0,245.61,Active,Mid (6-12 months),0
54469,0,31.0,Computer,Tier 1,7.0,Debit Card,Male,3.0,6,Laptop & Accessory,3,Married,4,Complained,14.0,2.0,2.0,3.0,181.6,Active,Loyal (12+ months),2
54470,0,5.0,Mobile Phone,Tier 1,12.0,COD,Male,3.0,4,Mobile Phone,1,Married,2,Complained,13.0,2.0,2.0,4.0,173.21,Active,New (0-6 months),3
54471,0,5.0,Mobile Phone,Tier 2,9.0,UPI,Male,4.0,5,Laptop & Accessory,5,Married,5,No Complaint,13.0,1.0,2.0,1.0,189.1,Active,New (0-6 months),0
54472,0,19.0,Computer,Tier 1,14.0,Debit Card,Male,4.0,4,Fashion,5,Married,3,No Complaint,19.0,3.0,10.0,12.0,177.1,Active,Loyal (12+ months),0
54473,0,5.0,Mobile Phone,Tier 1,9.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,2,Complained,19.0,3.0,3.0,3.0,151.95,Active,New (0-6 months),3
54474,0,7.0,Computer,Tier 1,12.0,Debit Card,Female,4.0,4,Fashion,4,Married,8,No Complaint,12.0,8.0,2.0,9.0,243.78,Active,Mid (6-12 months),0
54475,0,1.0,Mobile Phone,Tier 1,17.0,Credit Card,Male,4.0,4,Grocery,5,Married,3,Complained,15.0,2.0,12.0,11.0,295.68,Active,New (0-6 months),2
54476,0,17.0,Computer,Tier 1,17.0,Debit Card,Female,3.0,4,Mobile Phone,1,Single,2,No Complaint,20.0,1.0,2.0,8.0,149.55,Active,Loyal (12+ months),1
54477,0,23.0,Mobile Phone,Tier 1,7.0,Cash on Delivery,Female,3.0,5,Grocery,3,Single,9,Complained,13.0,1.0,2.0,8.0,264.64,Active,Loyal (12+ months),2
54478,1,16.0,Mobile Phone,Tier 1,15.0,Credit Card,Male,3.0,5,Laptop & Accessory,4,Married,4,No Complaint,16.0,8.0,8.0,8.0,174.41,Churned,Loyal (12+ months),0
54479,0,1.0,Mobile Phone,Tier 1,12.0,Debit Card,Female,3.0,4,Mobile Phone,4,Single,3,Complained,13.0,1.0,2.0,3.0,149.78,Active,New (0-6 months),2
54480,0,6.0,Mobile Phone,Tier 3,15.0,COD,Female,4.0,5,Laptop & Accessory,4,Married,3,Complained,12.0,12.0,12.0,10.0,177.28,Active,New (0-6 months),2
54481,0,1.0,Mobile Phone,Tier 3,9.0,Debit Card,Male,4.0,4,Laptop & Accessory,3,Single,3,Complained,12.0,1.0,2.0,5.0,169.78,Active,New (0-6 months),2
54482,0,5.0,Mobile Phone,Tier 3,14.0,E wallet,Male,4.0,4,Laptop & Accessory,1,Married,6,No Complaint,13.0,1.0,2.0,8.0,200.47,Active,New (0-6 months),1
54483,0,6.0,Mobile Phone,Tier 1,9.0,Credit Card,Female,4.0,2,Laptop & Accessory,1,Single,9,No Complaint,17.0,1.0,2.0,8.0,175.55,Active,New (0-6 months),1
54484,1,1.0,Mobile Phone,Tier 1,9.0,Credit Card,Male,3.0,6,Mobile Phone,1,Married,7,Complained,14.0,2.0,3.0,3.0,159.64,Churned,New (0-6 months),3
54485,0,4.0,Mobile Phone,Tier 1,35.0,Credit Card,Female,4.0,4,Laptop & Accessory,1,Married,3,No Complaint,14.0,2.0,2.0,10.0,182.75,Active,New (0-6 months),1
54486,0,5.0,Computer,Tier 1,14.0,Debit Card,Female,3.0,5,Fashion,3,Married,3,No Complaint,25.0,8.0,9.0,3.0,214.43,Active,New (0-6 months),0
54487,0,13.0,Computer,Tier 1,14.0,Credit Card,Male,3.0,5,Others,1,Married,3,No Complaint,15.0,7.0,14.0,4.0,317.72,Active,Loyal (12+ months),1
54488,1,3.0,Mobile Phone,Tier 3,10.0,Credit Card,Female,3.0,4,Laptop & Accessory,3,Married,6,Complained,19.0,2.0,2.0,1.0,177.38,Churned,New (0-6 months),2
54489,0,7.0,Computer,Tier 3,17.0,E wallet,Male,3.0,5,Laptop & Accessory,1,Single,5,No Complaint,15.0,2.0,2.0,2.0,171.82,Active,Mid (6-12 months),1
54490,0,21.0,Mobile Phone,Tier 1,12.0,Debit Card,Male,3.0,4,Others,3,Married,6,No Complaint,15.0,2.0,2.0,2.0,308.0,Active,Loyal (12+ months),0
54491,0,17.0,Computer,Tier 1,17.0,Debit Card,Female,3.0,5,Laptop & Accessory,3,Married,3,No Complaint,12.0,2.0,2.0,1.0,177.57,Active,Loyal (12+ months),0
54492,0,1.0,Computer,Tier 3,7.0,E wallet,Male,4.0,4,Laptop & Accessory,4,Married,2,Complained,14.0,1.0,2.0,5.0,188.49,Active,New (0-6 months),2
54493,0,28.0,Computer,Tier 1,27.0,Debit Card,Female,3.0,4,Laptop & Accessory,3,Single,5,No Complaint,13.0,1.0,2.0,4.0,173.69,Active,Loyal (12+ months),0
54494,0,17.0,Mobile Phone,Tier 1,14.0,Debit Card,Female,3.0,4,Fashion,5,Married,10,No Complaint,17.0,2.0,2.0,3.0,224.85,Active,Loyal (12+ months),0
54495,0,19.0,Mobile Phone,Tier 1,15.0,UPI,Male,4.0,4,Laptop & Accessory,1,Married,11,No Complaint,15.0,9.0,10.0,9.0,161.97,Active,Loyal (12+ months),1
54496,0,14.0,Mobile Phone,Tier 3,7.0,Credit Card,Male,3.0,6,Laptop & Accessory,1,Married,4,Complained,23.0,2.0,2.0,3.0,199.57,Active,Loyal (12+ months),3
54497,1,1.0,Phone,Tier 1,15.0,UPI,Male,4.0,6,Mobile Phone,5,Married,3,Complained,12.0,1.0,2.0,8.0,146.19,Churned,New (0-6 months),2
54498,0,3.0,Mobile Phone,Tier 1,16.0,UPI,Male,2.0,5,Mobile Phone,1,Single,2,No Complaint,18.0,2.0,3.0,3.0,164.83,Active,New (0-6 months),1
54499,0,4.0,Mobile Phone,Tier 3,12.0,E wallet,Female,2.0,5,Laptop & Accessory,3,Married,3,No Complaint,14.0,2.0,2.0,3.0,186.18,Active,New (0-6 months),0
54500,0,1.0,Mobile Phone,Tier 3,15.0,E wallet,Female,3.0,4,Laptop & Accessory,4,Married,3,No Complaint,19.0,1.0,2.0,8.0,187.14,Active,New (0-6 months),0
54501,0,11.0,Mobile Phone,Tier 1,12.0,Credit Card,Male,4.0,4,Laptop & Accessory,1,Married,9,No Complaint,17.0,2.0,2.0,5.0,188.47,Active,Mid (6-12 months),1
54502,0,12.0,Mobile Phone,Tier 1,22.0,Debit Card,Male,4.0,5,Fashion,1,Married,2,Complained,15.0,3.0,2.0,10.0,240.1,Active,Mid (6-12 months),3
54503,0,5.0,Mobile Phone,Tier 1,14.0,Credit Card,Female,3.0,4,Fashion,1,Single,3,Complained,15.0,5.0,5.0,11.0,196.43,Active,New (0-6 months),3
54504,0,3.0,Mobile Phone,Tier 3,17.0,E wallet,Female,3.0,5,Laptop & Accessory,4,Married,3,Complained,15.0,2.0,2.0,8.0,207.68,Active,New (0-6 months),2
54505,0,9.0,Mobile Phone,Tier 1,12.0,Cash on Delivery,Male,4.0,4,Fashion,4,Single,2,No Complaint,14.0,2.0,2.0,14.0,205.95,Active,Mid (6-12 months),0
54506,0,1.0,Mobile Phone,Tier 1,33.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,3,No Complaint,13.0,1.0,2.0,3.0,154.04,Active,New (0-6 months),1
54507,0,15.0,Mobile Phone,Tier 1,13.0,Credit Card,Male,4.0,5,Laptop & Accessory,4,Single,8,Complained,16.0,2.0,2.0,3.0,185.32,Active,Loyal (12+ months),2
54508,0,21.0,Computer,Tier 3,11.0,Credit Card,Male,4.0,4,Laptop & Accessory,3,Single,5,No Complaint,20.0,1.0,2.0,1.0,154.76,Active,Loyal (12+ months),0
54509,0,16.0,Mobile Phone,Tier 1,30.0,Debit Card,Female,3.0,4,Grocery,1,Single,4,No Complaint,15.0,1.0,2.0,1.0,284.92,Active,Loyal (12+ months),1
54510,0,3.0,Computer,Tier 3,9.0,Debit Card,Male,4.0,4,Laptop & Accessory,3,Married,3,No Complaint,15.0,2.0,2.0,3.0,171.49,Active,New (0-6 months),0
54511,0,16.0,Mobile Phone,Tier 2,9.0,COD,Male,3.0,4,Mobile Phone,3,Married,2,Complained,12.0,2.0,2.0,1.0,151.96,Active,Loyal (12+ months),2
54512,0,6.0,Phone,Tier 1,9.0,Credit Card,Female,4.0,4,Mobile Phone,4,Married,3,No Complaint,14.0,1.0,2.0,8.0,148.7,Active,New (0-6 months),0
54513,0,22.0,Mobile Phone,Tier 3,36.0,Credit Card,Female,4.0,4,Fashion,3,Married,5,No Complaint,22.0,1.0,2.0,1.0,250.04,Active,Loyal (12+ months),0
54514,0,11.0,Mobile Phone,Tier 1,13.0,Credit Card,Male,3.0,2,Laptop & Accessory,5,Married,6,Complained,14.0,7.0,7.0,8.0,184.74,Active,Mid (6-12 months),2
54515,0,4.0,Computer,Tier 3,32.0,COD,Female,3.0,4,Laptop & Accessory,3,Married,9,Complained,13.0,3.0,3.0,3.0,172.36,Active,New (0-6 months),2
54516,0,1.0,Mobile Phone,Tier 3,7.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Married,3,No Complaint,18.0,1.0,8.0,8.0,177.96,Active,New (0-6 months),0
54517,0,16.0,Mobile Phone,Tier 1,9.0,UPI,Male,4.0,5,Laptop & Accessory,1,Single,5,No Complaint,24.0,2.0,2.0,1.0,192.81,Active,Loyal (12+ months),1
54518,1,1.0,Computer,Tier 3,7.0,COD,Female,4.0,5,Mobile Phone,4,Single,3,Complained,12.0,2.0,2.0,3.0,146.74,Churned,New (0-6 months),2
54519,0,10.0,Computer,Tier 3,7.0,Credit Card,Female,3.0,4,Laptop & Accessory,1,Single,6,No Complaint,16.0,2.0,2.0,1.0,191.53,Active,Mid (6-12 months),1
54520,0,10.0,Computer,Tier 3,10.0,Credit Card,Male,3.0,5,Fashion,1,Married,6,No Complaint,12.0,1.0,2.0,3.0,221.99,Active,Mid (6-12 months),1
54521,0,31.0,Mobile Phone,Tier 1,7.0,Credit Card,Male,3.0,4,Laptop & Accessory,3,Married,4,No Complaint,12.0,1.0,2.0,3.0,192.55,Active,Loyal (12+ months),0
54522,0,14.0,Phone,Tier 1,17.0,Debit Card,Female,3.0,2,Mobile Phone,3,Married,5,Complained,14.0,1.0,2.0,8.0,147.13,Active,Loyal (12+ months),2
54523,0,1.0,Computer,Tier 3,16.0,Credit Card,Male,3.0,4,Mobile Phone,1,Single,3,No Complaint,25.0,3.0,3.0,3.0,151.1,Active,New (0-6 months),1
54524,1,1.0,Mobile Phone,Tier 3,12.0,E wallet,Female,3.0,4,Mobile Phone,3,Single,3,Complained,14.0,1.0,2.0,1.0,153.51,Churned,New (0-6 months),2
54525,0,11.0,Mobile Phone,Tier 1,17.0,Credit Card,Female,4.0,4,Mobile Phone,5,Married,8,No Complaint,21.0,2.0,2.0,4.0,159.52,Active,Mid (6-12 months),0
54526,0,20.0,Computer,Tier 1,14.0,Credit Card,Female,2.0,4,Laptop & Accessory,3,Married,4,No Complaint,15.0,2.0,2.0,1.0,177.58,Active,Loyal (12+ months),0
54527,1,5.0,Computer,Tier 3,11.0,E wallet,Male,3.0,4,Laptop & Accessory,4,Single,3,No Complaint,19.0,5.0,8.0,3.0,218.55,Churned,New (0-6 months),0
54528,0,24.0,Mobile Phone,Tier 1,17.0,Cash on Delivery,Male,4.0,5,Fashion,1,Single,8,No Complaint,16.0,2.0,2.0,3.0,229.96,Active,Loyal (12+ months),1
54529,1,4.0,Mobile Phone,Tier 3,29.0,E wallet,Male,4.0,5,Laptop & Accessory,3,Married,4,Complained,13.0,2.0,2.0,1.0,188.8,Churned,New (0-6 months),2
54530,0,5.0,Mobile Phone,Tier 1,16.0,Debit Card,Male,3.0,5,Mobile Phone,4,Single,2,Complained,17.0,3.0,3.0,3.0,151.57,Active,New (0-6 months),2
54531,1,1.0,Mobile Phone,Tier 3,19.0,Debit Card,Female,3.0,2,Mobile Phone,4,Single,3,No Complaint,16.0,1.0,2.0,1.0,152.16,Churned,New (0-6 months),0
54532,0,3.0,Phone,Tier 1,30.0,Debit Card,Male,3.0,4,Mobile Phone,1,Single,11,No Complaint,17.0,1.0,2.0,3.0,147.01,Active,New (0-6 months),1
54533,0,9.0,Mobile Phone,Tier 1,16.0,Debit Card,Male,4.0,5,Laptop & Accessory,4,Single,11,No Complaint,20.0,1.0,2.0,1.0,190.4,Active,Mid (6-12 months),0
54534,0,1.0,Mobile Phone,Tier 1,7.0,Credit Card,Male,3.0,4,Mobile Phone,4,Married,3,No Complaint,12.0,1.0,2.0,5.0,163.16,Active,New (0-6 months),0
54535,0,2.0,Mobile Phone,Tier 3,16.0,Debit Card,Male,4.0,4,Laptop & Accessory,1,Single,3,No Complaint,17.0,2.0,2.0,8.0,177.53,Active,New (0-6 months),1
54536,0,23.0,Mobile Phone,Tier 1,14.0,UPI,Male,3.0,5,Fashion,3,Single,10,No Complaint,25.0,2.0,2.0,1.0,234.65,Active,Loyal (12+ months),0
54537,0,25.0,Mobile Phone,Tier 3,21.0,Debit Card,Female,3.0,4,Laptop & Accessory,1,Married,6,No Complaint,12.0,2.0,2.0,8.0,174.36,Active,Loyal (12+ months),1
54538,0,10.0,Mobile Phone,Tier 1,9.0,Debit Card,Female,4.0,4,Mobile Phone,3,Married,6,No Complaint,14.0,3.0,3.0,3.0,150.43,Active,Mid (6-12 months),0
54539,1,1.0,Computer,Tier 3,26.0,E wallet,Male,4.0,2,Laptop & Accessory,1,Single,10,Complained,14.0,1.0,2.0,5.0,178.04,Churned,New (0-6 months),3
54540,0,29.0,Mobile Phone,Tier 1,9.0,Debit Card,Female,4.0,4,Grocery,1,Single,4,Complained,14.0,1.0,2.0,3.0,291.59,Active,Loyal (12+ months),3
54541,0,1.0,Mobile Phone,Tier 3,17.0,E wallet,Female,4.0,4,Laptop & Accessory,3,Married,3,Complained,13.0,1.0,2.0,4.0,167.6,Active,New (0-6 months),2
54542,0,4.0,Mobile Phone,Tier 3,9.0,COD,Male,4.0,4,Mobile Phone,4,Married,3,No Complaint,19.0,2.0,2.0,1.0,149.76,Active,New (0-6 months),0
54543,1,1.0,Computer,Tier 1,10.0,COD,Male,4.0,4,Mobile Phone,5,Single,2,No Complaint,23.0,1.0,2.0,5.0,156.02,Churned,New (0-6 months),0
54544,0,1.0,Phone,Tier 1,18.0,Credit Card,Female,3.0,4,Mobile Phone,4,Married,3,No Complaint,14.0,2.0,2.0,3.0,147.44,Active,New (0-6 months),0
54545,0,10.0,Mobile Phone,Tier 3,9.0,Credit Card,Male,4.0,5,Fashion,3,Married,3,No Complaint,14.0,9.0,10.0,1.0,200.96,Active,Mid (6-12 months),0
54546,1,1.0,Computer,Tier 1,11.0,COD,Male,3.0,4,Mobile Phone,1,Single,11,Complained,24.0,2.0,2.0,1.0,147.85,Churned,New (0-6 months),3
54547,0,11.0,Mobile Phone,Tier 1,21.0,Debit Card,Female,4.0,4,Mobile Phone,5,Married,3,No Complaint,13.0,11.0,13.0,18.0,155.34,Active,Mid (6-12 months),0
54548,0,14.0,Mobile Phone,Tier 3,9.0,E wallet,Female,3.0,4,Laptop & Accessory,4,Married,9,No Complaint,13.0,1.0,2.0,4.0,182.15,Active,Loyal (12+ months),0
54549,0,16.0,Mobile Phone,Tier 1,7.0,Debit Card,Female,4.0,4,Mobile Phone,5,Married,5,No Complaint,17.0,1.0,2.0,3.0,150.76,Active,Loyal (12+ months),0
54550,0,11.0,Mobile Phone,Tier 1,17.0,Debit Card,Male,3.0,4,Laptop & Accessory,4,Single,4,Complained,13.0,1.0,2.0,2.0,166.97,Active,Mid (6-12 months),2
54551,0,17.0,Mobile Phone,Tier 1,19.0,Debit Card,Male,3.0,5,Grocery,4,Married,3,No Complaint,12.0,1.0,4.0,10.0,268.36,Active,Loyal (12+ months),0
54552,0,14.0,Mobile Phone,Tier 1,9.0,Credit Card,Female,4.0,5,Laptop & Accessory,3,Married,8,No Complaint,23.0,2.0,2.0,1.0,159.48,Active,Loyal (12+ months),0
54553,0,28.0,Mobile Phone,Tier 1,12.0,Credit Card,Male,3.0,4,Others,5,Married,6,No Complaint,15.0,2.0,2.0,3.0,319.06,Active,Loyal (12+ months),0
54554,0,8.0,Computer,Tier 3,11.0,E wallet,Female,4.0,4,Laptop & Accessory,3,Married,11,No Complaint,16.0,1.0,2.0,3.0,190.38,Active,Mid (6-12 months),0
54555,0,5.0,Mobile Phone,Tier 1,14.0,Credit Card,Female,3.0,4,Laptop & Accessory,5,Married,3,No Complaint,13.0,4.0,4.0,13.0,168.06,Active,New (0-6 months),0
54556,0,17.0,Computer,Tier 1,28.0,Credit Card,Male,4.0,4,Mobile Phone,1,Married,9,No Complaint,21.0,2.0,2.0,3.0,147.58,Active,Loyal (12+ months),1
54557,0,17.0,Mobile Phone,Tier 1,15.0,UPI,Female,4.0,4,Laptop & Accessory,3,Married,6,Complained,15.0,2.0,2.0,3.0,170.22,Active,Loyal (12+ months),2
54558,0,1.0,Mobile Phone,Tier 3,11.0,Debit Card,Female,4.0,5,Laptop & Accessory,1,Single,3,Complained,12.0,1.0,2.0,4.0,169.87,Active,New (0-6 months),3
54559,0,11.0,Computer,Tier 1,32.0,Credit Card,Female,4.0,4,Laptop & Accessory,3,Married,5,Complained,16.0,5.0,11.0,8.0,169.49,Active,Mid (6-12 months),2
54560,0,5.0,Phone,Tier 1,7.0,Debit Card,Male,4.0,5,Mobile Phone,5,Married,3,No Complaint,13.0,4.0,4.0,3.0,147.18,Active,New (0-6 months),0
54561,0,13.0,Computer,Tier 1,7.0,Debit Card,Male,3.0,4,Others,3,Married,3,Complained,15.0,1.0,2.0,7.0,316.97,Active,Loyal (12+ months),2
54562,0,30.0,Computer,Tier 3,13.0,Debit Card,Female,3.0,2,Grocery,5,Married,11,No Complaint,12.0,7.0,2.0,8.0,257.12,Active,Loyal (12+ months),0
54563,0,4.0,Mobile Phone,Tier 3,19.0,COD,Female,3.0,4,Laptop & Accessory,3,Single,2,No Complaint,12.0,4.0,5.0,5.0,190.77,Active,New (0-6 months),0
54564,0,15.0,Mobile Phone,Tier 3,7.0,E wallet,Male,3.0,2,Fashion,5,Married,3,No Complaint,17.0,2.0,2.0,8.0,208.92,Active,Loyal (12+ months),0
54565,0,2.0,Mobile Phone,Tier 1,24.0,Credit Card,Male,4.0,4,Laptop & Accessory,5,Married,3,No Complaint,13.0,1.0,2.0,9.0,170.58,Active,New (0-6 months),0
54566,1,1.0,Mobile Phone,Tier 1,10.0,Credit Card,Male,4.0,4,Mobile Phone,5,Married,7,No Complaint,14.0,2.0,2.0,3.0,165.31,Churned,New (0-6 months),0
54567,0,26.0,Mobile Phone,Tier 1,10.0,Credit Card,Male,3.0,5,Fashion,3,Married,4,Complained,15.0,2.0,2.0,5.0,204.69,Active,Loyal (12+ months),2
54568,0,19.0,Mobile Phone,Tier 1,17.0,Debit Card,Male,4.0,4,Mobile Phone,1,Married,5,No Complaint,22.0,1.0,2.0,3.0,151.54,Active,Loyal (12+ months),1
54569,0,26.0,Mobile Phone,Tier 1,11.0,Debit Card,Female,2.0,4,Grocery,1,Married,4,No Complaint,14.0,1.0,2.0,5.0,290.55,Active,Loyal (12+ months),1
54570,0,16.0,Computer,Tier 1,36.0,Debit Card,Female,4.0,4,Laptop & Accessory,3,Married,4,No Complaint,12.0,2.0,2.0,3.0,170.56,Active,Loyal (12+ months),0
54571,0,4.0,Mobile Phone,Tier 1,9.0,Debit Card,Female,3.0,6,Laptop & Accessory,1,Single,4,No Complaint,21.0,2.0,2.0,3.0,185.91,Active,New (0-6 months),1
54572,0,31.0,Mobile Phone,Tier 1,14.0,Debit Card,Female,3.0,4,Others,5,Married,7,No Complaint,15.0,2.0,12.0,11.0,320.66,Active,Loyal (12+ months),0
54573,0,20.0,Mobile Phone,Tier 1,25.0,Credit Card,Female,3.0,4,Laptop & Accessory,3,Married,4,No Complaint,15.0,2.0,2.0,9.0,173.1,Active,Loyal (12+ months),0
54574,0,16.0,Computer,Tier 1,35.0,COD,Female,3.0,5,Laptop & Accessory,1,Married,2,No Complaint,12.0,1.0,2.0,5.0,170.23,Active,Loyal (12+ months),1
54575,1,1.0,Mobile Phone,Tier 3,7.0,COD,Female,4.0,4,Mobile Phone,4,Single,3,Complained,17.0,1.0,2.0,5.0,157.02,Churned,New (0-6 months),2
54576,1,1.0,Computer,Tier 3,13.0,E wallet,Female,3.0,6,Mobile Phone,3,Married,2,No Complaint,17.0,1.0,2.0,1.0,148.51,Churned,New (0-6 months),0
54577,0,12.0,Computer,Tier 1,9.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,3,Complained,24.0,2.0,2.0,1.0,142.02,Active,Mid (6-12 months),3
54578,0,14.0,Mobile Phone,Tier 3,9.0,Debit Card,Female,4.0,4,Others,3,Married,2,No Complaint,15.0,2.0,2.0,13.0,305.41,Active,Loyal (12+ months),0
54579,0,1.0,Mobile Phone,Tier 1,30.0,Debit Card,Female,3.0,4,Mobile Phone,1,Married,3,No Complaint,23.0,1.0,2.0,3.0,153.86,Active,New (0-6 months),1
54580,0,4.0,Computer,Tier 1,10.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,6,No Complaint,16.0,2.0,2.0,5.0,145.97,Active,New (0-6 months),1
54581,0,3.0,Mobile Phone,Tier 1,10.0,Credit Card,Male,4.0,5,Fashion,3,Married,3,No Complaint,19.0,1.0,2.0,8.0,244.35,Active,New (0-6 months),0
54582,1,1.0,Mobile Phone,Tier 1,32.0,COD,Female,4.0,5,Mobile Phone,4,Married,7,No Complaint,17.0,2.0,2.0,2.0,150.46,Churned,New (0-6 months),0
54583,1,1.0,Mobile Phone,Tier 2,9.0,COD,Male,3.0,5,Mobile Phone,1,Single,3,No Complaint,13.0,1.0,2.0,1.0,150.64,Churned,New (0-6 months),1
54584,0,4.0,Computer,Tier 3,29.0,UPI,Female,4.0,4,Fashion,5,Married,2,No Complaint,12.0,4.0,8.0,9.0,209.12,Active,New (0-6 months),0
